username,is_fake,account_age_days,followers,following,posts_count,avg_likes,avg_comments,avg_shares,has_profile_pic,has_bio,has_location,verified,has_website,has_pinned_posts,followers_following_ratio,engagement_rate,suspicious_username,low_activity,high_follower_ratio,low_engagement,created_date
z4c0x2h,0,128,149,189,57,13.426753514392065,7.533201253412442,3.9724292927822797,1,1,0,0,1,1,0.7883597883597884,0.16733143664823347,0,0,0,0,2025-03-25
user2781,1,168,64,207,3,0.0,0.0,0.0,1,0,0,0,0,0,0.30917874396135264,0.0,1,1,0,0,2025-02-13
fg7ttn1e4jc0f,0,1480,139,173,50,13.72843295641712,6.1954869206647,11.15052020259801,1,1,1,0,0,1,0.8034682080924855,0.22355712287539445,0,0,0,0,2021-07-12
frbewru,0,699,147,208,51,18.060464225194274,11.039495049531446,4.134852046636296,1,0,1,0,0,1,0.7067307692307693,0.22608715184600012,0,0,0,0,2023-09-01
kfwpzdpv,1,183,135,9,3,4.038337176221724,0.0,0.42754382083169473,0,0,0,0,0,0,113.77777777777777,0.004361211911184979,0,1,1,1,2025-01-29
iekx6mj53yxhzk,0,823,135,180,57,38.715661449598734,14.450029958110422,6.526624043803842,1,1,1,0,0,0,0.75,0.442165299640837,0,0,0,0,2023-04-30
iew6or6,0,1903,133,203,56,0.0,7.7146863442065055,3.5692862288705984,1,1,0,0,0,0,0.6551724137931034,0.08484189904569252,0,0,0,0,2020-05-15
xn6lcpy9npg,0,760,146,192,43,5.104933025055235,8.401260807243236,0.0,1,1,0,0,1,0,0.7604166666666666,0.09250817693355118,0,0,0,0,2023-07-02
ird4jpdt12sba,0,1299,137,198,50,34.65683462744756,1.8967846918947378,11.59608198058513,1,1,1,1,1,0,0.6919191919191919,0.351457673722098,0,0,0,0,2022-01-09
62tdo,0,1480,153,209,48,30.96071462149468,0.0,5.7954358313378656,1,1,1,0,1,0,0.7320574162679426,0.24023627746949375,0,0,0,0,2021-07-12
1dfsts3yq,0,430,130,185,56,0.0,4.450702290064525,3.000624078343657,1,1,1,0,0,0,0.7027027027027027,0.0573178951416014,0,0,0,0,2024-05-27
fbz9zqhb,1,189,982,50,134,5.740409503924974,0.017592593048673222,0.0,1,0,1,0,0,0,19.64,0.005863545923598419,0,0,1,1,2025-01-23
dbzl83,0,634,152,216,55,37.051220573677725,6.054786537816598,8.02504730156182,0,1,1,0,0,0,0.7037037037037037,0.33638851587536933,0,0,0,0,2023-11-05
k88rhoe,0,1670,168,199,49,18.45212696108411,0.0,5.467180862965391,1,1,1,0,1,0,0.8442211055276382,0.14237683228600895,0,0,0,0,2021-01-03
spam979,1,65,47,59,5,0.0,0.0,0.24979282184371718,1,0,1,0,0,0,0.7966101694915254,0.005314740890291855,1,0,0,0,2025-05-27
jbeahy,0,606,137,185,55,23.105139955915508,10.977177195892718,1.4417326174201825,0,1,0,0,0,1,0.7405405405405405,0.2592996333520322,0,0,0,0,2023-12-03
5ho37pj,0,1636,153,173,49,12.222800802308154,12.65684603084694,0.0,1,1,1,0,0,0,0.884393063583815,0.16261207080493525,0,0,0,0,2021-02-06
po3cvs3z,1,45,1650,50,4,1.4451945951447809,2.510173822120116,0.0,1,1,0,0,0,0,1.06,0.07462959277858296,0,1,0,0,2025-06-16
acjod8wace,0,112,159,189,50,15.174584703933782,13.671575212890861,0.0,1,1,1,0,0,1,0.8412698412698413,0.18142238941399147,0,0,0,0,2025-04-10
qrq6b0ji1t3u,0,1864,139,226,50,20.043393815608432,11.019573327005851,2.5073466557826176,1,1,1,0,0,0,0.6150442477876106,0.24151304890933023,0,0,0,0,2020-06-23
fake744,1,361,1300,50,81,2.9963220262162498,0.7783590148213952,0.0,0,0,1,0,1,0,1.06,0.07122039700071028,1,0,0,0,2024-08-04
bvs3k337o,0,697,159,227,59,14.009659746816936,12.393199049294523,0.0,1,0,0,0,1,1,0.7004405286343612,0.16605571569881422,0,0,0,0,2023-09-03
v9wxhvy3,1,12,1664,52,6,1.9509420419890156,1.360785788527552,0.5867430286913142,0,0,0,0,0,0,0.9423076923076923,0.0795606297797527,0,0,0,0,2025-07-19
v0d68fr8rui3,0,130,160,215,46,6.284946099910314,4.141137594120442,5.852980751913626,1,0,1,0,0,0,0.7441860465116279,0.10174415278715239,0,0,0,0,2025-03-23
1physvkuev3c3,0,1836,136,227,48,24.007887727443347,0.0,2.876810290849213,1,1,1,0,1,0,0.5991189427312775,0.19768160307568058,0,0,0,0,2020-07-21
j548fhbq64do,0,138,136,227,31,17.22306862810087,0.0,1.0896104207620196,1,1,1,0,1,0,0.5991189427312775,0.1346520518298742,0,0,0,0,2025-03-15
4xxwxj46t,0,675,121,194,56,23.58012771912705,4.6510037400426665,7.715660535063925,1,0,0,0,0,1,0.6237113402061856,0.29708092557217886,0,0,0,0,2023-09-25
spam428,1,169,930,62,4,6.197690453802958,0.6441580801847039,1.740130669860402,0,0,0,0,0,0,0.5806451612903226,0.23838831121800177,1,1,0,0,2025-02-12
bot4296,1,142,2679,57,4,0.0,2.6318461844869963,1.4684403418729406,0,1,0,0,0,0,17.666666666666668,0.004071784038093284,1,1,1,1,2025-03-11
fake959,1,231,979,197,91,5.166562033895133,1.9662580170601116,0.2934420191474373,0,1,0,0,0,0,4.969543147208122,0.007585558805007846,1,0,0,1,2024-12-12
spam475,1,140,48,199,5,0.0,4.035675959537858,0.0,0,1,0,0,1,1,0.24120603015075376,0.08407658249037205,1,0,0,0,2025-03-13
n7tcatplx3ggu,0,1078,145,197,40,17.721970973896966,0.0,0.0,1,1,1,0,0,0,0.7360406091370558,0.12222048947515149,0,0,0,0,2022-08-18
ko1y7sr3jfy,0,437,145,211,53,15.39417782150273,0.0,4.293338420128099,1,0,1,1,1,0,0.6872037914691943,0.1357759740802126,0,0,0,0,2024-05-20
usq1u97rwj,0,351,155,216,59,47.87561768184146,5.700309679680034,11.005339818050025,1,1,1,1,1,1,0.7175925925925926,0.41665333664239684,0,0,0,0,2024-08-14
vie6duep,0,722,140,192,41,4.892328289896712,1.7806543383838362,0.0,1,1,1,0,1,0,0.7291666666666666,0.047664161630575345,0,0,0,0,2023-08-09
rtiry3ti,1,168,1680,48,100,0.0,2.6929156659367504,2.3431136575894107,1,0,1,0,0,0,0.9791666666666666,0.10714956007502471,0,0,0,0,2025-02-13
user8696,1,82,1015,195,8,1.0,0.0,0.0,0,0,0,0,0,0,5.205128205128205,0.011924778974015985,1,0,0,0,2025-05-10
57zkvnijwa,0,1726,174,246,58,21.511819857766707,5.514910614936625,6.630854024099909,0,1,1,0,1,0,0.7073170731707317,0.19343439365978873,0,0,0,0,2020-11-08
qlcaudf9m13,0,260,132,213,46,41.90622766904728,0.0,0.0,1,0,0,0,1,0,0.6197183098591549,0.3174714217352067,0,0,0,0,2024-11-13
otesu2,0,1423,155,205,52,13.736926575095405,1.0128583043710169,0.0,1,1,1,0,1,0,0.7560975609756098,0.09515990244817046,0,0,0,0,2021-09-07
httsw5ejr91,0,208,144,197,49,3.0379369317133396,9.072547119432024,0.044715715335353234,1,1,1,0,1,1,0.7309644670050761,0.08441110948944942,0,0,0,0,2025-01-04
qupwckh,0,1354,142,212,58,16.89348341505129,5.441698828803089,0.0,1,1,1,0,0,0,0.6698113207547169,0.1572900158017914,0,0,0,0,2021-11-15
3v10m1v395z,0,14,144,204,49,7.738855825904253,0.0,5.1353675353205475,1,0,1,0,1,0,0.7058823529411765,0.08940432889739444,0,0,0,0,2025-07-17
dhz6m9bjud,0,1816,159,195,50,21.42549997895049,6.889105287401785,1.6809772113627794,1,1,1,0,0,0,0.8153846153846154,0.18865146212399406,0,0,0,0,2020-08-10
user2458,1,227,738,41,84,1.8301968904937407,2.1336897931971595,1.4389022312783422,1,1,0,0,1,0,25.0,0.0052710135755797485,1,0,1,1,2024-12-16
user7547,1,266,132,4,2,0.0,0.0,0.0,0,0,0,0,0,0,261.0,0.0,1,1,1,1,2024-11-07
spam882,1,27,1004,41,6,1.0,0.0,0.0,1,0,1,0,0,0,24.48780487804878,0.01379614409693098,1,0,1,0,2025-07-04
1wt805q,0,512,156,208,52,11.429720348048386,18.774160086110008,2.658191221463171,1,0,1,0,1,0,0.75,0.2106543054847536,0,0,0,0,2024-03-06
tdcjs924w7w8,0,173,156,213,52,15.057239769945337,1.8003460857892093,0.0,1,0,1,0,0,0,0.7323943661971831,0.10806144779317016,0,0,0,0,2025-02-08
twt2i9,0,1083,153,188,50,26.85046343735144,0.0,5.53371298477674,1,0,0,0,0,0,0.8138297872340425,0.21166128380475932,0,0,0,0,2022-08-13
owp7nl6dmjlxd,0,1993,151,190,47,40.48805649597272,0.0,1.7103939841824392,1,1,1,0,1,0,0.7947368421052632,0.2794599369546699,0,0,0,0,2020-02-15
w0ycyrnzn,0,947,140,215,55,15.57175418263655,25.902539789770444,0.0,1,0,0,0,1,0,0.6511627906976745,0.29624495694576425,0,0,0,0,2022-12-27
zmccyc3t13,0,899,136,191,63,16.833291564277108,14.756009945582955,0.0,1,0,1,0,0,0,0.7120418848167539,0.23227427580779458,0,0,0,0,2023-02-13
hloze,0,501,140,197,37,38.21215454091645,0.0,8.761405414611927,1,1,1,0,1,0,0.7106598984771574,0.3355254282537741,0,0,0,0,2024-03-17
sjncrbvxketugk,0,1482,142,206,55,15.309314341505601,1.202052361625627,7.356880048750769,1,1,1,0,1,0,0.6893203883495146,0.16808624473156336,0,0,0,0,2021-07-10
nn520,0,477,168,197,45,7.347157837101646,4.588282854938962,10.207445260781983,1,1,0,0,1,1,0.8527918781725888,0.13180289257632494,0,0,0,0,2024-04-10
uprb2ja2lp,0,190,166,200,45,2.669485922112795,1.9885055042832427,2.5187711644172603,0,1,1,1,0,1,0.83,0.04323350958321264,0,0,0,0,2025-01-22
fake351,1,315,995,7,3,1.0,0.0,0.0,1,1,1,0,0,0,142.14285714285714,0.0,1,1,1,1,2024-09-19
gsvpi2jo,1,89,41,196,7,2.430596733345276,0.8639956570446723,0.0,0,0,0,0,0,0,0.20918367346938777,0.08035591196073046,0,0,0,0,2025-05-03
24gpzbomv,0,1410,144,215,47,21.742389702916075,7.341127962087712,3.2799078841599942,1,0,1,0,0,0,0.6697674418604651,0.2247460107580818,0,0,0,0,2021-09-20
ibzyfggk,1,6,989,188,2,0.0,2.2440819162341668,1.362119110339725,0,0,0,0,0,0,5.26063829787234,0.003646310441429618,0,0,0,1,2025-07-25
user6690,1,276,1037,201,9,1.0,0.0,0.0,1,0,0,0,0,0,5.159203980099503,0.013206626906854757,1,0,0,0,2024-10-28
ck9d643j2x9a6,0,1925,133,217,50,16.83541258081344,5.302601823293633,0.0,1,0,0,0,0,0,0.6129032258064516,0.16645123612110582,0,0,0,0,2020-04-23
user9107,1,134,243,9,0,0.0,1.3829025498602916,0.0,1,0,0,0,0,1,113.0,0.0013597861847200507,1,1,1,1,2025-03-19
gv7p2a2q,1,260,1036,7,1,1.0,0.0,0.0,0,0,0,0,0,0,148.0,0.005275658283874478,0,1,1,1,2024-11-13
24wpfd,0,195,133,207,56,9.977822303485192,11.716485164431386,0.562505802381333,1,1,1,0,1,1,0.642512077294686,0.1673444606789317,0,0,0,0,2025-01-17
fhj05mpz,1,57,982,9,3,2.299190686014246,0.5477688937209234,0.0,1,0,1,0,0,0,109.11111111111111,0.002899144174883065,0,1,1,1,2025-06-04
5tqm3g98gey,0,531,145,221,43,31.781881926075805,10.015393263462212,3.138697041535983,1,1,0,0,1,1,0.6561085972850679,0.3099032567660276,0,0,0,0,2024-02-16
zilj29jb8,0,1120,137,218,55,26.022653599058582,7.90289483531363,0.8315004946768787,1,0,1,0,1,1,0.6284403669724771,0.25370108707335104,0,0,0,0,2022-07-07
jxkq054cfg79,0,115,158,180,54,0.0,0.0,0.22257332732888369,1,1,0,0,1,0,0.8777777777777778,0.001408691945119517,0,0,0,1,2025-04-07
kt10r,0,1077,155,190,63,10.777779900183363,0.0,1.8039036147654803,1,1,1,0,0,1,0.8157894736842105,0.08117215170934737,0,0,0,0,2022-08-19
709q6oh,0,94,142,198,49,20.975489157197668,0.0,8.456448594641621,1,0,1,0,1,1,0.7171717171717171,0.20726716726647387,0,0,0,0,2025-04-28
xxyfgg3ty36m,0,1403,157,233,53,26.765698132432235,4.127738596803808,0.0,1,0,1,0,0,0,0.6738197424892703,0.19677348235182193,0,0,0,0,2021-09-27
at2c283jz,0,569,122,208,57,27.05178024184352,0.0,8.213371902334735,1,1,1,1,0,0,0.5865384615384616,0.2890586241326087,0,0,0,0,2024-01-09
fake288,1,345,34,183,5,7.376623618796472,0.0,1.6911164238558722,0,1,1,0,1,0,0.18579234972677597,0.26669823654859837,1,0,0,0,2024-08-20
lilb7zw,0,242,145,211,41,17.06560360686738,12.562611133288254,13.6189454232095,1,1,0,0,1,0,0.6872037914691943,0.2982562769887251,0,0,0,0,2024-12-01
dc5psscp9kjym,0,1321,154,195,48,24.041946948934168,2.2373058349937476,0.0,1,0,1,0,1,0,0.7897435897435897,0.1706444985969345,0,0,0,0,2021-12-18
jbt35yrwq2dx,0,1424,164,181,41,39.604334286510685,2.505973287725265,0.0,0,1,1,0,0,0,0.9060773480662984,0.25677016813558506,0,0,0,0,2021-09-06
x60lxet8sjtnw,0,1,149,205,56,23.346114098556974,0.0,0.0,1,1,0,0,0,0,0.7268292682926829,0.15668532952051661,0,0,0,0,2025-07-30
u9s151vl9r,0,247,157,190,50,32.09815795612634,3.942138166638446,0.0,1,1,1,0,1,1,0.8263157894736842,0.22955602625964833,0,0,0,0,2024-11-26
spam617,1,14,56,217,9,4.590306404878617,0.0,0.5202152596699413,1,1,0,0,0,0,0.25806451612903225,0.0912593154383671,1,0,0,0,2025-07-17
t8zgeh,0,1294,138,193,57,9.247331424571087,0.0,0.1477753250166285,1,1,1,0,1,0,0.7150259067357513,0.0680804836926646,0,0,0,0,2022-01-14
spam425,1,320,44,247,5,0.0,0.0,0.5765179781009477,0,0,0,0,0,0,0.17813765182186234,0.013102681320476085,1,0,0,0,2024-09-14
user2261,1,278,43,180,103,1.0,0.0,0.0,1,1,0,0,0,0,0.2388888888888889,0.33651086850870376,1,0,0,0,2024-10-26
user3057,1,102,1504,47,0,1.7127129949831508,0.036119119037092584,0.9171353772112218,0,0,0,0,0,0,20.29787234042553,0.0027945151899700896,1,1,1,1,2025-04-20
aynpe6swyu2rna,0,424,150,202,44,53.52001300857977,0.0,0.0,1,1,1,0,0,1,0.7425742574257426,0.3568000867238651,0,0,0,0,2024-06-02
dkn2k7it7,0,301,186,203,54,16.790514151600714,1.260875207686711,3.082426782439228,1,0,1,0,0,0,0.916256157635468,0.11362266742863793,0,0,0,0,2024-10-03
spam520,1,223,2646,189,7,0.0,1.3450394881150385,1.6414489034089221,1,0,0,0,0,0,0.2222222222222222,0.0711068664648562,1,0,0,0,2024-12-20
fake165,1,138,1001,4,3,3.111871582057639,3.485246753757906,0.0,0,0,0,0,0,0,250.25,0.006590527808007536,1,1,1,1,2025-03-15
09q16a3kl0n4l,0,1031,134,213,42,0.0,5.411731740673934,2.585004015656613,0,1,1,0,0,0,0.6291079812206573,0.05967713250992946,0,0,0,0,2022-10-04
6bp6ojc6,1,341,993,16,2,0.0,0.0,0.3921740114058746,0,0,0,0,1,1,62.0625,0.00039493858147620806,0,1,1,1,2024-08-24
6kdd49ik3tdw7,0,1417,183,176,42,13.583139912327926,9.046557834307933,1.8505934726592201,1,1,1,0,1,0,1.0397727272727273,0.13377208316554687,0,0,0,0,2021-09-13
v1qsa11pt,0,215,130,209,54,17.140418864471197,0.0,0.0,1,0,0,1,1,0,0.6220095693779905,0.13184937588054768,0,0,0,0,2024-12-28
kftuwfv2ttu,0,111,150,188,45,13.903331896114654,9.474371265112165,6.927034392172288,1,0,1,0,0,1,0.7978723404255319,0.2020315836893274,0,0,0,0,2025-04-11
swetyx2cb,0,1270,138,196,56,13.541186433264553,0.0,0.0,1,1,1,0,1,0,0.7040816326530612,0.09812453937148227,0,0,0,0,2022-02-07
fake923,1,10,3232,202,4,1.316866986367194,0.11393696515704155,1.1905164908765058,1,1,0,0,0,0,5.00990099009901,0.0025902375913050804,1,0,0,1,2025-07-21
adpz9q8su5nk,0,117,148,190,50,37.63588888210648,7.449113129865003,0.0,1,1,0,0,1,0,0.7789473684210526,0.3046283919727803,0,0,0,0,2025-04-05
c419u772n,0,1178,164,216,53,18.421241924145402,12.370203334973622,0.7461220671554267,1,0,0,0,0,0,0.7592592592592593,0.1923022397943564,0,0,0,0,2022-05-10
s8erkd0rngc,0,1074,166,222,40,13.614233891672566,5.684557926049704,0.0,0,1,1,0,1,0,0.7477477477477478,0.1162577820344715,0,0,0,0,2022-08-22
t2xfdzoejfvrs,0,1403,138,192,45,29.38485142168245,10.477461500850797,0.0,1,1,1,0,1,0,0.71875,0.2888573400183569,0,0,0,0,2021-09-27
cbz95zn6dt,0,467,151,192,52,17.204696808463005,12.805008475987098,7.634009621448376,1,1,1,1,1,1,0.7864583333333334,0.24929612520462568,0,0,0,0,2024-04-20
yn4bpsau,0,1019,148,197,51,25.909052209929015,4.834795907176084,2.668712149906159,0,1,1,0,1,1,0.751269035532995,0.22576054234467066,0,0,0,0,2022-10-16
e5rau,0,187,143,214,49,0.0,13.197014499243476,3.255637799394335,1,0,1,0,0,1,0.6682242990654206,0.11505351257788679,0,0,0,0,2025-01-25
7bwhzmjbg3k59s,0,294,151,184,46,20.598205124445613,15.021784714929478,8.644539262879775,1,0,1,0,0,0,0.8206521739130435,0.29314257683612494,0,0,0,0,2024-10-10
spam483,1,201,43,183,8,4.628448919567224,1.8142655731549495,1.2477188940366277,1,0,1,0,0,0,0.23497267759562843,0.17884728806415814,1,0,0,0,2025-01-11
gyziepo,0,1382,153,212,54,31.127296841274955,21.098628654041356,3.9299540550967174,1,1,1,0,0,0,0.7216981132075472,0.36703189248635965,0,0,0,0,2021-10-18
772nrcm,0,1196,149,216,46,10.71390349353656,6.597114338422978,1.5200745200989307,1,1,0,0,0,1,0.6898148148148148,0.12638317014804343,0,0,0,0,2022-04-22
uz8du9v45,0,1776,170,199,47,29.54303989104174,6.9227183304718025,0.0,1,1,0,0,1,0,0.8542713567839196,0.21450446012655022,0,0,0,0,2020-09-19
d3dgc50i32bu,0,1558,150,194,74,27.216192800420366,5.845945090745407,0.0,1,1,1,0,1,1,0.7731958762886598,0.22041425260777184,0,0,0,0,2021-04-25
hbcpla8jz9ds2,0,1554,176,197,48,9.616478475067424,15.611909475102088,0.9056810616385642,1,0,0,0,1,0,0.8934010152284264,0.14848902847618226,0,0,0,0,2021-04-29
ulk3f,0,1927,148,200,55,46.26714102008282,12.332593987000019,1.6637083031954756,0,1,1,0,1,0,0.74,0.4071854277721508,0,0,0,0,2020-04-21
uqvu5o,0,854,145,183,43,15.379574596024636,0.0,0.0,1,1,0,0,1,0,0.7923497267759563,0.10606603169672163,0,0,0,0,2023-03-30
ej81o082sf,0,1657,150,196,44,30.74583706927354,5.933482334586718,4.108782730638792,1,1,0,0,0,0,0.7653061224489796,0.2719206808966604,0,0,0,0,2021-01-16
user9982,1,257,676,52,6,0.0,1.0995320737819396,2.959370772358062,1,0,0,0,0,0,0.7115384615384616,0.10970007692270274,1,0,0,0,2024-11-16
bot3175,1,31,322,7,1,4.230706483857245,0.0,0.035476365460887865,0,0,0,0,0,0,131.57142857142858,0.004632120357565834,1,1,1,1,2025-06-30
bot8002,1,360,55,39,4,10.902464027076796,0.6464866028784737,1.0464564693935385,1,0,1,0,0,0,1.4102564102564104,0.22900740180634196,1,1,0,0,2024-08-05
bot6292,1,309,62,202,5,0.0,4.269479109574352,0.8010135264946272,0,0,1,0,0,0,0.3069306930693069,0.08178213929143514,1,0,0,0,2024-09-25
bot4638,1,102,40,217,1,3.13638706339799,0.0,0.6302574765436844,0,0,0,0,0,0,0.18433179723502305,0.09416611349854186,1,1,0,0,2025-04-20
oebmqpjbmwmno,0,1188,137,206,44,0.0,6.381383090149446,2.1541046052593646,1,1,0,0,1,1,0.6650485436893204,0.06230282989349497,0,0,0,0,2022-04-30
hg3vtl1d,0,1197,142,201,52,54.52783765888927,5.566518930744106,10.183194427890934,1,1,0,0,0,0,0.7064676616915423,0.4949123311093262,0,0,0,0,2022-04-21
rz0xv6ddd27d,0,1054,144,188,51,7.003505262741292,15.332276309079859,14.055996331267666,1,0,1,0,1,0,0.7659574468085106,0.2527206798825612,0,0,0,0,2022-09-11
9alk7ybz,0,1679,166,214,36,16.75206009788935,0.0,10.71868285058064,0,1,0,0,0,0,0.7757009345794392,0.16548640330403608,0,0,0,0,2020-12-25
gazni37zc,0,445,135,195,48,26.044882806932,17.266531213171298,0.0,0,0,1,0,0,0,0.6923076923076923,0.3208252890378022,0,0,0,0,2024-05-12
gacepl2u,0,368,165,183,43,1.4178654732367306,1.174174625625783,9.982953502584428,1,1,0,0,0,0,0.9016393442622951,0.07621208243301177,0,0,0,0,2024-07-28
5cfp37c,0,1443,145,198,46,28.123911592597395,1.0408364434166342,0.0,1,1,1,0,0,0,0.7323232323232324,0.2011361933518209,0,0,0,0,2021-08-18
dhzg58xyjw,0,339,160,211,39,0.0,0.0,2.3609917867064194,1,0,0,0,0,1,0.7582938388625592,0.014756198666915122,0,0,0,0,2024-08-26
wbk8r1z4,1,296,50,185,4,0.0,0.0,0.0,0,0,0,0,0,0,0.2702702702702703,0.0,0,1,0,0,2024-10-08
vbm0yx,0,1144,136,242,60,12.287917163009107,0.0,0.0,1,1,1,0,1,0,0.5619834710743802,0.09035233208094931,0,0,0,0,2022-06-13
6x3b9kyhkzh6ej,0,254,148,216,39,45.27930692322599,0.0,0.25954735809146134,1,1,1,0,0,0,0.6851851851851852,0.30769496136025304,0,0,0,0,2024-11-19
ebhbw9k,0,1380,147,192,44,34.885337632727996,0.0,1.9117184813122843,1,1,1,0,1,0,0.765625,0.25032010961932166,0,0,0,0,2021-10-20
ckwdhx5wgtm,0,1196,157,216,38,36.42888261868444,18.537694671194565,0.0,1,1,0,0,1,1,0.7268518518518519,0.3501055878336242,0,0,0,0,2022-04-22
16ymb,0,1218,138,196,45,24.374057316678474,0.0,1.016027856352302,1,1,0,0,1,0,0.7040816326530612,0.183986124442252,0,0,0,0,2022-03-31
nbor7aa,0,849,155,199,52,10.77815391316468,0.0,0.0,1,1,0,1,0,1,0.7788944723618091,0.06953647685912696,0,0,0,0,2023-04-04
u76tcnpj26,0,1061,165,226,57,45.578035273773885,3.235449731165322,0.0,1,1,0,0,1,1,0.7300884955752213,0.29583930306023765,0,0,0,0,2022-09-04
bot1201,1,79,2448,204,9,5.465068598423565,0.0,0.0,0,0,0,0,0,1,4.612745098039215,0.005807724334137689,1,0,0,1,2025-05-13
u8nia,0,1247,136,179,45,0.0,0.0,2.9780625931923117,1,1,1,0,0,0,0.7597765363128491,0.021897519067590528,0,0,0,0,2022-03-02
rn4flhw3,0,366,142,220,50,6.695929698071971,1.0336037489256769,0.0,1,1,1,0,1,0,0.6454545454545455,0.05443333413378625,0,0,0,0,2024-07-30
chnj6gdtgc,0,663,144,186,48,7.375174000640728,0.0,0.0,0,1,1,0,0,0,0.7741935483870968,0.05121648611556061,0,0,0,0,2023-10-07
g8zf2l4c0,0,1396,145,198,53,9.456776677659079,0.0,0.0,1,0,1,1,0,0,0.7323232323232324,0.0652191495010971,0,0,0,0,2021-10-04
spam191,1,287,996,8,5,1.0,0.0,0.0,1,0,0,0,1,0,124.5,0.006067317992984348,1,0,1,1,2024-10-17
uoja5en,0,955,141,210,55,13.736788162245904,12.491513781415136,1.867622376310762,1,1,1,0,1,0,0.6714285714285714,0.1992618746097291,0,0,0,0,2022-12-19
p2wa6m96m5u2tl,0,1502,156,202,66,20.917297374355044,0.0,0.45115410791861077,1,0,1,0,0,0,0.7722772277227723,0.1369772530914978,0,0,0,0,2021-06-20
ugg01lo,0,1005,146,200,52,10.833423769182534,0.0,2.5681368061877294,1,0,0,0,0,1,0.73,0.09179151079020728,0,0,0,0,2022-10-30
i4p2gayqmg,0,819,160,187,48,11.260353222167376,9.05656433013184,4.128972370236221,1,1,1,1,1,1,0.8556149732620321,0.15278681201584648,0,0,0,0,2023-05-04
j96ze6,0,272,144,182,43,6.979523337355808,0.0,3.230532078911512,1,1,1,0,1,1,0.7912087912087912,0.0709031626129675,0,0,0,0,2024-11-01
fake612,1,168,544,17,103,7.581807259171487,1.6061563093359004,1.3937226297109602,1,1,1,0,0,0,57.294117647058826,0.010864154207616375,1,0,1,0,2025-02-13
d20gm6,0,897,165,200,50,21.182726852749557,8.610885752290875,2.8426010266080595,1,1,1,1,0,1,0.825,0.19779523413120295,0,0,0,0,2023-02-15
2s60yup1shntcv,0,434,135,208,45,6.329736736117461,10.42532818900028,3.5488883363311112,1,1,0,0,1,1,0.6490384615384616,0.15039965378851003,0,0,0,0,2024-05-23
user1250,1,331,45,45,4,0.3896196247277055,3.4291646196972625,0.0,1,0,1,0,0,1,1.0,0.08486187209833262,1,1,0,0,2024-09-03
117r1z,0,1270,160,175,36,3.6130910103167473,0.0,6.029006070749527,1,0,1,0,0,0,0.9142857142857143,0.06026310675666422,0,0,0,0,2022-02-07
spam728,1,126,932,8,2,5.529534697489144,1.1231725390959728,0.0,1,0,1,0,0,0,116.5,0.00713809789333167,1,1,1,1,2025-03-27
fake379,1,107,43,38,96,1.0,0.0,0.0,1,1,0,0,0,0,1.131578947368421,0.02357250513323209,1,0,0,0,2025-04-15
aghke79e8cdk,0,546,164,220,54,29.430474507091134,0.0,15.788629621127956,0,1,1,0,0,0,0.7454545454545455,0.2757262446842627,0,0,0,0,2024-02-01
9x0740,0,588,140,217,53,30.21411564850696,9.24468965274216,0.0,1,1,1,0,0,0,0.6451612903225806,0.28184860929463657,0,0,0,0,2023-12-21
c98uzzy00ew,0,1149,157,236,52,36.744449430174086,0.0,2.108747577710308,1,1,1,0,1,1,0.6652542372881356,0.247472592406907,0,0,0,0,2022-06-08
fake864,1,246,88,8,109,7.0407228469347265,3.2416029631700214,1.4176440924858842,0,1,0,0,0,0,130.25,0.011228378025518841,1,0,1,0,2024-11-27
zdng61sp5ooa,0,100,157,220,47,52.44533339783128,5.615689148183595,7.111140221620763,1,1,0,0,0,0,0.7136363636363636,0.4151093169913097,0,0,0,0,2025-04-22
spam318,1,126,984,53,2,0.0,0.0,1.2927376267430766,0,0,1,0,0,0,18.566037735849058,0.001313757750755159,1,1,1,1,2025-03-27
user6752,1,258,5220,180,7,0.0,0.0,0.0,1,1,1,0,1,0,0.2833333333333333,0.0,1,0,0,1,2024-11-15
user8062,1,87,1001,206,2,0.0,0.3651851087025099,0.0,0,0,1,0,0,0,4.859223300970874,0.00036482028841409585,1,1,0,1,2025-05-05
j403cnfu2her,0,309,161,195,53,13.14073015100457,14.025865554987293,1.9167565174437105,1,1,1,0,0,1,0.8256410256410256,0.18064193927599737,0,0,0,0,2024-09-25
snun446q16nz7d,0,1185,161,194,51,54.78087241218659,6.903946539589334,0.0,1,1,0,0,1,0,0.8298969072164949,0.383135521439602,0,0,0,0,2022-05-03
sonkk1jxpp9,0,107,159,178,57,18.632376363863468,0.0,5.347350822287316,1,1,0,0,0,0,0.8932584269662921,0.15081589425252065,0,0,0,0,2025-04-15
yvgipa,0,1094,147,211,37,22.387155176113758,0.0,0.0,1,1,0,0,1,0,0.6966824644549763,0.1522935726266242,0,0,0,0,2022-08-02
bot7234,1,256,52,190,100,0.0,0.0,2.042122107888392,0,1,0,0,0,0,0.2736842105263158,0.03927157899785369,1,0,0,0,2024-11-17
bot7411,1,116,980,44,5,4.396137758349774,0.0,1.4006264025225073,0,0,0,0,0,1,22.272727272727273,0.005915065470277837,1,0,1,1,2025-04-06
jfy4w8,0,757,158,207,53,43.09267884633073,9.435979810077967,0.0,1,1,0,0,1,1,0.7632850241545893,0.33245986491397905,0,0,0,0,2023-07-05
